competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness,num_thread_blocks,num_threads_per_block
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5338054,2609758,123520,2571637,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5410964,2707027,125471,2545778,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5261984,2579378,129536,2519597,1,2048,512
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,728825997,514908280,140212064,73699851,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,25292557,3173245,278112,21836753,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,24885078,2937076,277728,21665034,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,25387656,3112364,746016,21525155,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8905007,2892156,276352,5731772,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,33986575,11084506,282208,22617010,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,25948013,3174794,274080,22495100,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,25490065,2948555,273504,22263991,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,9090746,2989415,278464,5818552,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,25357336,2905166,273824,22174401,0,1,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,26178572,2221279,22109184,1841191,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25722974,2208349,21677056,1831731,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25693815,2177179,21673984,1836692,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25712105,2185289,21676032,1844432,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25704105,2202909,21678080,1816472,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25718504,2196179,21691392,1825311,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25662415,2170330,21665792,1820221,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25717475,2206539,21678080,1826692,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25710395,2205709,21677056,1821871,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25712635,2218649,21677056,1811641,1,512,64
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,5042716,2901026,336896,1799112,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4306369,2199910,321536,1779441,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4260039,2221569,321536,1711972,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4009481,1975541,322560,1706082,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4013750,1984800,320512,1703751,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3992631,1969451,320512,1697022,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4018970,1977860,325632,1711191,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4051730,2019430,323584,1703921,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4063890,2033350,321536,1703312,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4008300,1976280,320512,1706642,1,63,256
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5168115,2036580,1327104,1798241,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5152885,2034170,1323008,1789172,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5139645,2003750,1326080,1803962,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5154854,2020670,1326080,1802501,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5406404,2191809,1325056,1883371,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5478683,2274129,1323008,1873631,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5444153,2314948,1324032,1798651,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5160655,2034880,1325056,1793301,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5178814,2037420,1324032,1810551,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5155895,2031130,1321984,1795981,1,2048,1024
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98972307,96344970,524736,2098749,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98500819,95861002,524480,2111479,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98425530,95790893,525696,2104559,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98860538,96232391,524256,2099269,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98573240,95950592,521920,2096380,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,99417785,96788918,525024,2098500,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98590379,95964512,527552,2094659,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98982918,96331961,520608,2125190,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98899088,96241511,528672,2123930,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,97940964,95310347,521312,2104140,1,125,128
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98414381,95767394,525952,2116639,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98597671,95972913,525984,2094030,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98903699,96266482,530112,2102020,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98727940,96109903,523840,2089750,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98428301,95790354,529920,2103559,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98852859,96222532,523455,2102200,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,99398106,96624340,652000,2117079,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98519741,95758144,649952,2107870,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98634011,95846904,647360,2136230,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98593091,95840694,645984,2102300,1,2048,1024
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,7249424,3605492,1451296,2303268,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5272745,3376724,152864,1853231,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5190705,3353404,152416,1794671,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4936516,3120335,152768,1773901,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4937186,3121115,151648,1774462,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4943927,3127896,152640,1774342,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4935285,3104054,151168,1789321,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4952005,3116464,152448,1793371,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4947196,3115215,153408,1787851,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5184244,3288174,148288,1857680,0,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39544438,360,39543448,630,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39556527,330,39555547,650,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39956315,249,39955346,720,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39503968,260,39503108,600,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39522758,270,39521628,860,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39425368,150,39424628,590,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39654887,250,39653867,770,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39967865,140,39967216,509,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39800777,250,39800027,500,1,1,1
CPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,39575297,249,39574288,760,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41121580,369,41120131,1080,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41118280,250,41117000,1030,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41133390,270,41132120,1000,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,40937491,140,40936151,1200,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41050750,260,41049530,960,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,40959041,240,40957741,1060,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41235010,351,41233609,1050,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,40909221,260,40908121,840,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41281159,249,41280110,800,1,1,1
CPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,41141800,340,41140380,1080,1,1,1
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11062186,2259389,7025664,1770811,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11033147,2261769,7013376,1751542,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11063046,2260449,7033856,1762391,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11054866,2248169,7027712,1772761,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11038286,2236189,7041024,1755422,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11048786,2235429,7029760,1776421,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11065047,2232359,7025664,1800952,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11052796,2238659,7031808,1776672,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11068406,2249659,7031808,1780271,1,2048,512
GPU-Basic,RandomWithDensity,CSR,4000,4000,32,1600000,11020886,2233059,7022592,1759411,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,6119230,3023285,158368,2904696,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5428674,2671147,155808,2568137,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5447244,2656117,159232,2598398,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5402554,2613058,154592,2600967,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5472284,2707197,160384,2571328,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5424623,2626337,157984,2606147,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5427413,2652927,162944,2577217,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5409853,2648237,130816,2597987,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5430543,2684347,129088,2583127,1,2048,512
GPU-Basic,RandomWithDensity,COO,4000,4000,32,1600000,5375684,2610897,133888,2598977,1,2048,512
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,9309685,3275884,289248,5740043,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8960597,2853126,284832,5818542,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8999546,2881646,283744,5828851,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,9170965,2825856,283840,6056891,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8900076,2846606,273760,5775312,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8912107,2799537,279680,5828312,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8946306,2848026,272960,5822281,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8971807,2867626,282496,5817602,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,9038167,2852727,274336,5906502,0,1,1
GPU-PyTorch,RandomWithDensity,CSR,4000,4000,32,1600000,8999926,2839216,271712,5884482,0,1,1
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27062558,1951820,23321600,1784501,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27211487,2233619,23187456,1784321,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27262378,2265720,23200768,1790441,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27201817,2236039,23179264,1780521,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27219767,2243149,23178240,1793001,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27190777,2213529,23187456,1783791,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27196547,2213709,23197696,1779421,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,27175268,2208569,23177216,1783621,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25939104,2189499,21958656,1783991,1,512,64
GPU-Tiled,RandomWithDensity,CSR,4000,4000,32,1600000,25954934,2186849,21977088,1784271,1,512,64
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4315309,2240079,331776,1737062,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4248569,2178999,324608,1741021,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,4175559,2192139,322560,1655782,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3962801,1973160,322560,1661312,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3958631,1963311,323584,1666352,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3963791,1976651,321536,1659862,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3961480,1973860,321536,1660112,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3973061,1987180,321536,1659402,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3949141,1963521,322560,1658562,1,63,256
GPU-Shared,RandomWithDensity,CSR,4000,4000,32,1600000,3968200,1970840,320512,1672011,1,63,256
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5088915,2002590,1330176,1750602,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5099845,2038360,1325056,1729671,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5134965,2051240,1327104,1750501,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5122845,2047380,1324032,1743322,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5206575,2041640,1323008,1834491,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5323065,2242100,1325056,1750632,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5538753,2252429,1326080,1954540,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5509463,2273139,1416192,1813451,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5291525,2224360,1325056,1735762,1,2048,1024
GPU-Convert,RandomWithDensity,CSR,4000,4000,32,1600000,5120155,2045130,1325056,1742262,1,2048,1024
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98680820,96093553,519200,2063550,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98553470,95968963,515295,2064499,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,99060428,96467071,524832,2063660,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98908309,96320022,517632,2066560,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98578661,95961333,523840,2089530,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98341611,95761534,515488,2059570,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98988239,96374062,516511,2093060,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98871599,96286592,525248,2055719,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98572931,95992624,519808,2056290,1,125,128
GPU-Preprocessing,RandomWithDensity,CSR,4000,4000,32,1600000,98711190,96109763,523199,2073900,1,125,128
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,99017869,96427842,523488,2062650,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98553211,95970074,519487,2058830,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98936409,96353592,516991,2060670,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98670661,96082264,517920,2066100,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98813520,96245063,517920,2045480,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98955269,96372141,519680,2058810,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98764160,96185622,516608,2057790,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98747730,96040863,637664,2065170,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,98520611,95805875,639648,2070670,1,2048,1024
GPU-Dynamic,RandomWithDensity,CSR,4000,4000,32,1600000,99458266,96757739,646624,2050990,1,2048,1024
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5441093,3595092,149920,1805921,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5174885,3317264,148768,1818811,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,5110646,3336424,150912,1731912,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4891756,3121985,151200,1728631,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4900736,3124595,152448,1732231,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4908846,3124055,152224,1743361,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4907306,3147604,155744,1713672,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4882256,3116225,151232,1724482,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4923656,3138975,151968,1741292,0,1,1
GPU-cuSPARSE,RandomWithDensity,CSR,4000,4000,32,1600000,4897477,3136655,152224,1719202,0,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,126219,190,125919,110,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,172979,30,172859,90,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,164189,30,164079,80,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,162599,40,162499,60,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,167989,29,167880,80,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,162159,30,162039,90,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,160359,30,160249,80,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,158009,30,157919,60,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,155019,30,154889,100,1,1,1
CPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,154900,30,154810,60,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,146170,171,145879,120,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,138279,30,138189,60,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,141899,40,141769,90,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,138700,30,138599,71,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,138039,40,137909,90,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,138299,30,138199,70,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,139179,40,139069,70,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,145020,40,144900,80,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,137509,29,137390,90,1,1,1
CPU-Basic,LatinHypercube,COO,4000,4000,32,4000,142819,30,142699,90,1,1,1
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,858606,578367,56320,218099,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,476107,303088,34816,135559,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,471068,300599,33792,133959,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,479928,310499,32768,133110,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,484927,316148,32768,133129,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,466408,296408,33792,133169,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,469917,290758,33792,142409,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,469728,299839,33792,133069,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,453688,293868,31744,124920,1,2048,512
GPU-Basic,LatinHypercube,CSR,4000,4000,32,4000,437687,273948,32768,128729,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,437468,276099,31744,125969,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,433098,273329,30720,125699,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,431348,267039,29696,130649,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,427498,266898,30720,126560,1,2048,512
GPU-Basic,LatinHypercube,COO,4000,4000,32,4000,427969,268399,29696,126510,1,2048,512
